name,type,description,latitude,longitude,imgPath,phone,website,openingHour,address,province,district,subDistrict,province_code,district_code,sub_district_code,score,ratingCount,Tourism,Adventure,Meditation,Art,Cultural,Landscape,Nature,Historical,Cityscape,Beach,Mountain,Architecture,Temple,WalkingStreet,Market,Village,NationalPark,Diving,Snuggle,Waterfall,Island,Shopping,Camping,Fog,Cycling,Monument,Zoo,Waterpark,Hiking,Museum,Riverside,NightLife,Family,Kid,Landmark,Forest
Z1mplex Mixology Laboratory,['บาร์/คลับ'],,7.882729,98.3982,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/79/c9/5d/z1mplex-mixology-laboratory.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/a2/75/80/come-to-try-our-scientific.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/06/c6/9c/20160914-221208-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/0a/c7/b9/poseidon-jellyfish-a.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/39/8c/8a/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/39/8c/89/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/24/99/6c/03/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/24/99/19/5c/z1mplex-mixology-laboratory.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/24/99/19/03/z1mplex-mixology-laboratory.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/50/51/f4/z1mplex-mixology-laboratory.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/50/51/f2/z1mplex-mixology-laboratory.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/50/51/f1/z1mplex-mixology-laboratory.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/50/51/f0/z1mplex-mixology-laboratory.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/fb/d3/be/photo3jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/fb/d3/bd/photo2jpg.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g1215781-d7758306-Reviews-Z1mplex_Mixology_Laboratory-Phuket_Town_Phuket.html,"{'จันทร์': 'ปิด', 'อังคาร': '21:00-01:00', 'พุธ': '21:00-01:00', 'พฤหัสบดี': '21:00-01:00', 'ศุกร์': '21:00-01:00', 'เสาร์': '21:00-01:00', 'อาทิตย์': '21:00-01:00'}",V9MX+37W เทศบาลนครภูเก็ต อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ลากูนา กอล์ฟ ภูเก็ต,['สนามกอล์ฟ'],,8.011916,98.296234,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/8f/32/a1/laguna-phuket-golf-club.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/d1/7d/e4/laguna-phuket-golf-club.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/cb/b0/30/tennis-course.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/cb/af/8b/banyan-cafe.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/cb/ae/d4/proshop.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/cb/ae/77/proshop.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/5e/ab/2f/hole-4-par-3.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/5e/ab/23/hole-1-par-4.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/5e/ab/0a/hole-1-par-4.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/5e/aa/f2/hole-16-par-3.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/8f/51/95/laguna-phuket-golf-club.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/8f/4f/e4/laguna-phuket-golf-club.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/8f/4f/27/laguna-phuket-golf-club.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/8f/3e/15/laguna-phuket-golf-club.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/8f/3a/98/laguna-phuket-golf-club.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g297937-d1924767-Reviews-Laguna_Golf_Phuket-Thalang_District_Phuket.html,"{'จันทร์': '06:00-19:00', 'อังคาร': '06:00-19:00', 'พุธ': '06:00-19:00', 'พฤหัสบดี': '06:00-19:00', 'ศุกร์': '06:00-19:00', 'เสาร์': '06:00-19:00', 'อาทิตย์': '06:00-19:00'}",276W+QF9 ตำบลเชิงทะเล อำเภอถลาง ภูเก็ต,ภูเก็ต,ถลาง,,83,8303,0,4.0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
International Wake Park Phuket,"['กีฬาทางน้ำ', 'สกีน้ำและเจ็ตสกี']",,8.113884,98.33994,[''],,https://th.tripadvisor.com/Attraction_Review-g1223683-d7953645-Reviews-International_Wake_Park_Phuket-Mai_Khao_Thalang_District_Phuket.html,"{'จันทร์': '09:30-18:30', 'อังคาร': '09:30-18:30', 'พุธ': '09:30-18:30', 'พฤหัสบดี': '09:30-18:30', 'ศุกร์': '09:30-18:30', 'เสาร์': '09:30-18:30', 'อาทิตย์': '09:30-18:30'}",487Q+HX4 ตำบล ไม้ขาว อำเภอถลาง ภูเก็ต,ภูเก็ต,ถลาง,,83,8303,0,5.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elephant Care Camp,['การท่องเที่ยวเชิงอนุรักษ์ธรรมชาติ'],,7.910996,98.43326,[''],,https://th.tripadvisor.com/Attraction_Review-g1389361-d26301786-Reviews-Elephant_Care_Camp-Chalong_Phuket_Town_Phuket.html,"{'จันทร์': '09:00-17:00', 'อังคาร': '09:00-17:00', 'พุธ': '09:00-17:00', 'พฤหัสบดี': '09:00-17:00', 'ศุกร์': '09:00-17:00', 'เสาร์': '09:00-17:00', 'อาทิตย์': '09:00-17:00'}",WC6M+98R ตำบล รัษฎา อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phuket Surf House,['กีฬาทางน้ำ'],,7.992076,98.291794,[''],,https://th.tripadvisor.com/Attraction_Review-g297930-d28148375-Reviews-Phuket_Surf_House-Patong_Kathu_Phuket.html,"{'จันทร์': '10:00-00:00', 'อังคาร': '10:00-00:00', 'พุธ': '10:00-00:00', 'พฤหัสบดี': '10:00-00:00', 'ศุกร์': '10:00-00:00', 'เสาร์': '10:00-00:00', 'อาทิตย์': '10:00-00:00'}",X7RR+RPM ตำบลเชิงทะเล อำเภอถลาง ภูเก็ต,ภูเก็ต,ถลาง,,83,8303,0,5.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pleasure Dome Bar Rawai,['บาร์/คลับ'],,7.7813,98.32928,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/23/35/1d/getlstd-property-photo.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/66/6c/3b/happy-nicolaus-2020-day.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/49/26/5e/pleasure-dome-bar-rawai.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/49/25/eb/pleasure-dome-bar-rawai.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/49/25/40/pleasure-dome-bar-rawai.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/49/26/2e/pleasure-dome-bar-rawai.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/49/25/9b/pleasure-dome-bar-rawai.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/66/6c/3c/happy-nicolaus-2020-day.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/80/57/f6/nai-harn-beach.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/80/57/2e/owner-klaus-from-germany.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/80/57/27/bar-in-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/80/56/6b/pleasure-dome-bar-rawai.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/ac/60/04/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/dc/d3/e5/if-you-re-looking-for.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/ac/5a/cb/ta-img-20190527-005942.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g297934-d17337539-Reviews-Pleasure_Dome_Bar_Rawai-Rawai_Phuket.html,"{'จันทร์': '19:00-02:30', 'อังคาร': '19:00-02:30', 'พุธ': '19:00-02:30', 'พฤหัสบดี': '19:00-02:30', 'ศุกร์': '19:00-02:30', 'เสาร์': '19:00-02:30', 'อาทิตย์': '19:00-02:30'}",Q8JH+GPC ตำบล ราไวย์ อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
โพล แดนซ์ สคูล ภูเก็ต,['ฟิตเนส/สโมสรสุขภาพและห้องออกกำลังกาย'],,7.905626,98.30124,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/65/b9/07/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/20/5b/83/pole-dance-school-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/20/5b/77/pole-dance-school-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/20/5b/76/pole-dance-school-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/20/5b/70/pole-dance-school-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/20/5b/6e/pole-dance-school-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/8f/be/5d/pole-dance-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/8f/bd/bd/pole-dance-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/60/df/5a/pole-dance-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/60/dc/71/pole-dance-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/65/b9/07/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/99/43/57/ole-dance-combines-dance.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/f0/1d/a0/beautiful-and-nice-instructor.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/c6/d7/3b/pole-dance-school-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/a6/48/52/pole-dance-school-phuket.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g297930-d7692783-Reviews-Pole_Dance_School_Phuket-Patong_Kathu_Phuket.html,{},W842+7F5 ตำบลป่าตอง อำเภอกะทู้ ภูเก็ต,ภูเก็ต,กะทู้,,83,8302,0,5.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phuket Surfing - Nautilus Dive & Surf,['การเล่นกระดานโต้คลื่น การเล่นวินด์เซิร์ฟ และการเล่นไคท์เซิร์ฟ'],,7.813796,98.29854,[''],,https://th.tripadvisor.com/Attraction_Review-g1215780-d11616147-Reviews-Phuket_Surfing_Nautilus_Dive_Surf-Karon_Phuket.html,"{'จันทร์': '09:00-19:00', 'อังคาร': '09:00-19:00', 'พุธ': '09:00-19:00', 'พฤหัสบดี': '09:00-19:00', 'ศุกร์': '09:00-19:00', 'เสาร์': '09:00-19:00', 'อาทิตย์': '09:00-19:00'}",R77X+GC7 ตำบล กะรน อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Small Place,['บาร์/คลับ'],,7.809158,98.402596,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/c3/a7/ad/small-place.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/0f/1c/bd/img-20190830-201543-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/0f/1c/bc/img-20190830-201554-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/0f/1c/bb/img-20190830-201606-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/0f/1c/ba/img-20190830-201608-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/0f/1c/b9/img-20190830-201639-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/2e/14/be/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/2e/14/bc/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/63/b0/d2/photo2jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/63/b0/d1/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/63/b0/d0/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/a3/ad/b0/imag2364-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/a3/ad/af/imag2365-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/c3/a8/3b/inside.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/c3/a7/ec/out-front.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g293920-d6370702-Reviews-Small_Place-Phuket.html,{},RC53+M29 ตำบล วิชิต อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ซอล์ทวอเตอร์ ดรีมมิ่ง เซิร์ฟ สคูล,"['การเล่นกระดานโต้คลื่น การเล่นวินด์เซิร์ฟ และการเล่นไคท์เซิร์ฟ', 'กีฬาทางน้ำ', 'เล่นแพดเดิลบอร์ดแบบยืน']",,7.979467,98.29087,[''],,https://th.tripadvisor.com/Attraction_Review-g1224250-d6466270-Reviews-Saltwater_Dreaming_Surf_School-Choeng_Thale_Thalang_District_Phuket.html,"{'จันทร์': '09:00-18:00', 'อังคาร': '09:00-18:00', 'พุธ': '09:00-18:00', 'พฤหัสบดี': '09:00-18:00', 'ศุกร์': '09:00-18:00', 'เสาร์': '09:00-18:00', 'อาทิตย์': '09:00-18:00'}",X7HR+Q8Q ตำบลเชิงทะเล อำเภอถลาง ภูเก็ต,ภูเก็ต,ถลาง,,83,8303,0,5.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
