name,type,description,latitude,longitude,imgPath,phone,website,openingHour,address,province,district,subDistrict,province_code,district_code,sub_district_code,score,ratingCount,Tourism,Adventure,Meditation,Art,Cultural,Landscape,Nature,Historical,Cityscape,Beach,Mountain,Architecture,Temple,WalkingStreet,Market,Village,NationalPark,Diving,Snuggle,Waterfall,Island,Shopping,Camping,Fog,Cycling,Monument,Zoo,Waterpark,Hiking,Museum,Riverside,NightLife,Family,Kid,Landmark,Forest
Carnival Magic,['สวนสนุก'],,7.957758,98.287445,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/35/75/11/kingdom-of-lights.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/35/75/e1/kingdom-of-lights.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/35/6f/65/kingdom-of-lights.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/35/6f/2b/river-carnival-parade.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/35/6f/1c/river-palace-paradium.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/35/6f/01/bird-of-paradise-restaurant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/35/6e/bb/carnival-fun-fair.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/35/6e/b8/front-of-park.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/25/8a/8f/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/25/8a/8e/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/25/8a/8d/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/25/8a/8c/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/25/8a/8b/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/25/8a/89/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/25/8a/88/caption.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g1379324-d25335612-Reviews-Carnival_Magic-Kamala_Kathu_Phuket.html,"{'จันทร์': '17:30-23:30', 'อังคาร': 'ปิด', 'พุธ': '17:30-23:30', 'พฤหัสบดี': 'ปิด', 'ศุกร์': 'ปิด', 'เสาร์': '17:30-23:30', 'อาทิตย์': 'ปิด'}",X75P+4X4 ตำบล กมลา อำเภอกะทู้ ภูเก็ต,ภูเก็ต,กะทู้,,83,8302,0,4.5,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ภูเก็ต คาร์ท,['เกมและแหล่งรวมความบันเทิง'],,7.90685,98.32943,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/cb/12/ab/start-your-engines.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/80/97/95/filename-dsc-0225-jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/e9/73/d7/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/65/f0/71/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/d7/ad/e9/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/95/f4/dc/phuket-kart.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/a3/a2/ee/the-track.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/55/59/96/price-list-if-u-crash.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/ab/8e/53/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/ab/8e/52/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/a7/27/24/strap-in-and-have-some.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/cd/89/35/photo2jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/cd/89/34/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/cd/89/33/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/e5/c1/6a/speed-way-speed-time.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g297930-d5462117-Reviews-Phuket_Kart-Patong_Kathu_Phuket.html,"{'จันทร์': '09:00-19:00', 'อังคาร': '09:00-19:00', 'พุธ': '09:00-19:00', 'พฤหัสบดี': '09:00-19:00', 'ศุกร์': '09:00-19:00', 'เสาร์': '09:00-19:00', 'อาทิตย์': '09:00-19:00'}",W84H+PQV ตำบล กะทู้ อำเภอกะทู้ ภูเก็ต,ภูเก็ต,กะทู้,,83,8302,0,4.5,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
อัลฟ่า เฮลธ์ คลับ,['ฟิตเนส/สโมสรสุขภาพและห้องออกกำลังกาย'],"อัลฟ่าเฮลธ์คลับ เป็นศูนย์กลางการออกกำลังกายระดับพรีเมี่ยม ตั้งอยู่ใจกลางเมืองภูเก็ต ใกล้ห้างสรรพสินค้าชั้นนำมากมาย ด้วยพื้นที่ใช้สอยกว่า 3,200 ตารางเมตร และที่จอดรถอีกกว่า 2 ไร่ ทำให้ อัลฟ่าเฮลธ์คลับ เป็นศูนย์กลางออกกำลังกายที่ใหญ่ที่สุดในตัวเมืองภูเก็ต",7.900492,98.368805,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/29/0d/65/360-50-40.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/10/dd/db/3-200-2.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/10/dd/b9/160.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/10/dd/6b/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/10/dd/67/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/0e/f5/3d/70.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/0e/f2/95/3-200-2.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/0e/f2/8e/3-200-2.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/0e/f2/7d/3-200-2.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/0e/ef/73/45-06.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/0e/ef/6c/45-06.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/0e/ee/66/half-olympic-25-4.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/0e/ee/49/half-olympic-25-4.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/0e/ee/39/half-olympic-25-4.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/29/0d/bb/1-200-25-40-smartbar.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g1215781-d15044559-Reviews-Alpha_Health_Club-Phuket_Town_Phuket.html,"{'จันทร์': '06:30-22:00', 'อังคาร': '06:30-22:00', 'พุธ': '06:30-22:00', 'พฤหัสบดี': '06:30-22:00', 'ศุกร์': '06:30-22:00', 'เสาร์': '08:00-21:00', 'อาทิตย์': '08:00-21:00'}",W929+5GV ตำบล วิชิต อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ไคท์โซน ภูเก็ต,['การเล่นกระดานโต้คลื่น การเล่นวินด์เซิร์ฟ และการเล่นไคท์เซิร์ฟ'],,7.797941,98.336845,[''],,https://th.tripadvisor.com/Attraction_Review-g1389361-d3532456-Reviews-Kite_Zone_Phuket-Chalong_Phuket_Town_Phuket.html,{},Q8XP+5PH ตำบล ราไวย์ อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
เกมส์ สเปซ เลเซอร์ แบทเทิ้ล,"['สนามยิงปืน', 'เกมและแหล่งรวมความบันเทิง']",,7.893553,98.29718,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/1e/96/92/game-space-laser-battle.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/b1/5e/16/curved-air-hockey.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/b1/5a/51/game-space-laser-battle.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/b1/5d/a0/various-doll-selection.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/1e/9b/58/entering-the-new-reality.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/1e/9b/49/most-advanced-vr-gear.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/1e/98/c8/large-gaming-space-with.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/1e/98/b0/join-us-today-laser-battle.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/1e/98/a5/arena-design.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/1e/98/91/biggest-laser-tag-in.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/1e/93/f2/excercise-and-measure.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/1e/93/d5/music-game-for-kids-and.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/1e/93/c5/various-game-types-for.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/1e/93/b3/asimulator-and-shooting.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/1e/93/a4/the-bishi-bashi-funniest.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g297930-d12229151-Reviews-Game_Space_Laser_Battle-Patong_Kathu_Phuket.html,"{'จันทร์': '18:00-01:00', 'อังคาร': '18:00-01:00', 'พุธ': '18:00-01:00', 'พฤหัสบดี': '18:00-01:00', 'ศุกร์': '18:00-01:00', 'เสาร์': '18:00-01:00', 'อาทิตย์': '18:00-01:00'}",V7VW+CVF ตำบลป่าตอง อำเภอกะทู้ ภูเก็ต,ภูเก็ต,กะทู้,,83,8302,0,4.5,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
เวิร์คเอาท์คลับ,"['ฟิตเนส/สโมสรสุขภาพและห้องออกกำลังกาย', 'สปอร์ตคอมเพล็กซ์']",,7.881899,98.38688,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/ae/ff/9a/luxury-fitness-center.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/ae/ff/9a/luxury-fitness-center.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/b9/fd/a7/relax-the-day-with-our.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/b9/fd/64/muaythai-group-class.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/b9/fd/55/functional-training-area.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/b9/fd/4c/muaythai-zone-with-equipments.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/b9/fd/40/muaythai-zone-with-equipments.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/b9/fb/3a/post-workout-recovery.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/b9/fb/28/post-workout-recovery.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/b9/fb/20/post-workout-recovery.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/b9/fb/12/group-class-studio-with.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/b9/fb/0f/private-stretching-room.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/b9/fb/0c/different-studio-available.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/b9/f7/b0/full-function-fitness.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/b9/f7/a5/full-function-fitness.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g2315817-d14000231-Reviews-Workout_Club_Thailand-Talat_Nuea_Phuket_Town_Phuket.html,"{'จันทร์': '07:00-23:00', 'อังคาร': '07:00-23:00', 'พุธ': '07:00-23:00', 'พฤหัสบดี': '07:00-23:00', 'ศุกร์': '07:00-23:00', 'เสาร์': '07:00-23:00', 'อาทิตย์': '07:00-23:00'}",V9JP+QQ2 เทศบาลนครภูเก็ต อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
รายา ไดเวอร์,['การดำน้ำลึกและการดำน้ำตื้น'],,7.821947,98.34109,[''],,https://th.tripadvisor.com/Attraction_Review-g293920-d3214122-Reviews-Raya_Divers-Phuket.html,"{'จันทร์': '10:00-20:00', 'อังคาร': '10:00-20:00', 'พุธ': '10:00-20:00', 'พฤหัสบดี': '10:00-20:00', 'ศุกร์': '10:00-20:00', 'เสาร์': '10:00-20:00', 'อาทิตย์': '10:00-20:00'}",R8CR+QCG ตำบล ฉลอง อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ป่าตอง ซิบไลน์ แอดเวนเจอร์,['สวนสนุกโหนสลิงและผจญภัยในอากาศ'],,7.90524,98.30182,[''],,https://th.tripadvisor.com/Attraction_Review-g297931-d4828011-Reviews-Patong_Zipline_Adventure-Kathu_Phuket.html,"{'จันทร์': '08:00-18:00', 'อังคาร': '08:00-18:00', 'พุธ': '08:00-18:00', 'พฤหัสบดี': '08:00-18:00', 'ศุกร์': '08:00-18:00', 'เสาร์': '08:00-18:00', 'อาทิตย์': '08:00-18:00'}",W842+3PW ตำบลป่าตอง อำเภอกะทู้ ภูเก็ต,ภูเก็ต,กะทู้,,83,8302,0,4.5,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flame Phuket Town,"['คลับเต้นรำ/ดิสโก้', 'คอนเสิร์ต', 'ละครเวทีพร้อมอาหารค่ำ']",,7.87929,98.3989,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/47/f3/bb/thai-elvis.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/47/f3/1c/dj-rehab.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/47/f2/81/drummer-2pee.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/47/f2/5f/dinner-show.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/47/f2/50/diva-show.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/47/f2/10/happy-audience.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/47/f1/70/dancefloor.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/47/f1/01/chef-show.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/47/e8/66/australian-steak.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/47/e8/2b/phuket-prawns.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/47/e7/ff/phuket-lobster.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/47/e7/e3/pork-knuckle.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/47/e7/99/executive-chef.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/7a/18/18/our-guests.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/7a/18/16/show-every-night.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g2315818-d27918199-Reviews-Flame_Phuket_Town-Talat_Yai_Phuket_Town_Phuket.html,"{'จันทร์': '18:00-02:00', 'อังคาร': '18:00-02:00', 'พุธ': '18:00-02:00', 'พฤหัสบดี': '18:00-02:00', 'ศุกร์': '18:00-02:00', 'เสาร์': '18:00-02:00', 'อาทิตย์': '18:00-02:00'}",V9HX+PH6 เทศบาลนครภูเก็ต อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heroes Bar,['บาร์/คลับ'],,7.893607,98.29659,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/35/34/7c/best-bar-ever.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/1a/78/c1/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/1a/78/bf/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/1a/78/be/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/35/34/7c/best-bar-ever.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/db/6b/ec/heroes-by-day.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/30/80/a0/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/80/18/f4/img20220829203001-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/80/18/f3/img-20220830-192317-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/80/18/f2/img-20220830-192650-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/cc/08/44/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/cc/08/43/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/cc/08/42/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/cc/08/41/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/22/4b/f6/mmmmmmmm.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g297930-d7168303-Reviews-Heroes_Bar-Patong_Kathu_Phuket.html,{},V7VW+CJW ตำบลป่าตอง อำเภอกะทู้ ภูเก็ต,ภูเก็ต,กะทู้,,83,8302,0,4.5,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
