name,type,description,latitude,longitude,imgPath,phone,website,openingHour,address,province,district,subDistrict,province_code,district_code,sub_district_code,score,ratingCount,Tourism,Adventure,Meditation,Art,Cultural,Landscape,Nature,Historical,Cityscape,Beach,Mountain,Architecture,Temple,WalkingStreet,Market,Village,NationalPark,Diving,Snuggle,Waterfall,Island,Shopping,Camping,Fog,Cycling,Monument,Zoo,Waterpark,Hiking,Museum,Riverside,NightLife,Family,Kid,Landmark,Forest
Massi Sport Bar,['บาร์/คลับ'],,7.85287,98.34642,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/f2/09/be/getlstd-property-photo.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/66/62/ab/massi-sport-bar.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/79/e6/88/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/bf/86/e9/mask-sport-bar.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/bf/83/e8/massive-sport-bar-nice.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/bf/86/e4/mask-sport-bar.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/bf/85/f6/img20160316194944-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/bf/83/e0/massive-sport-bar-nice.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/bf/83/d2/massive-sport-bar-nice.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/44/9f/7c/massi-sport-bar.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/44/9f/79/massi-sport-bar.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/19/8f/0e/massi-sport-bar.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/19/8f/09/massi-sport-bar.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/19/8f/06/massi-sport-bar.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/19/8f/02/massi-sport-bar.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g1389361-d9727622-Reviews-Massi_Sport_Bar-Chalong_Phuket_Town_Phuket.html,"{'จันทร์': '14:00-02:00', 'อังคาร': '14:00-02:00', 'พุธ': '14:00-02:00', 'พฤหัสบดี': '14:00-02:00', 'ศุกร์': '14:00-02:00', 'เสาร์': '14:00-02:00', 'อาทิตย์': '14:00-02:00'}",V83W+4HV ตำบล ฉลอง อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colizeum Cyber Esport,['เกมและแหล่งรวมความบันเทิง'],,7.880784,98.37836,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/26/60/ee/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e0/94/73/having-a-hard-decide.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e0/51/a1/you-will-be-able-to-gain.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e0/51/a0/welcome-to-the-land-of.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e0/3b/2a/found-the-best-place.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e0/3b/28/we-provided-the-high.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/26/60/ee/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/fe/84/52/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/f6/c4/3f/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/f6/b5/51/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e0/8d/b4/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e0/34/0f/we-provided-the-high.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e0/33/f7/we-provided-the-high.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g1215781-d26853964-Reviews-Colizeum_Cyber_Esport_Arena_Phuket-Phuket_Town_Phuket.html,{},V9JH+889 เทศบาลนครภูเก็ต อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kim White Yoga,['โยคะและพีลาทิส'],,7.79956,98.33056,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/ea/6a/45/getlstd-property-photo.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/6f/26/54/1st-time-in-aerial-yoga.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/94/7f/24/my-first-time-at-aerial.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/96/5c/f3/kim-white-yoga.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g297934-d7238139-Reviews-Kim_White_Yoga-Rawai_Phuket.html,{},Q8XJ+R6F ตำบล ราไวย์ อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Porky's Gym & Fitness Studio,['ฟิตเนส/สโมสรสุขภาพและห้องออกกำลังกาย'],,7.843253,98.30225,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/ec/a9/d4/porky-gym.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/d6/11/68/me-having-a-beer-in-the.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/90/78/e6/porky-s-gym-fitness-studio.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/ec/a9/9f/enseigne.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g10804710-d12949608-Reviews-Porky_s_Gym_Fitness_Studio-Karon_Beach_Karon_Phuket.html,"{'จันทร์': '09:00-20:00', 'อังคาร': '09:00-20:00', 'พุธ': '09:00-20:00', 'พฤหัสบดี': '09:00-20:00', 'ศุกร์': '09:00-20:00', 'เสาร์': '09:00-20:00', 'อาทิตย์': '12:00-18:00'}",R8V2+8W2 ตำบล กะรน อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marine Biological Center - Hyatt Regency Phuket Resort,['พิพิธภัณฑ์สัตว์น้ำ'],,7.94766,98.27131,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/a6/f1/0b/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/a6/f1/0a/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/a6/ef/b1/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/6d/62/35/very-educational-experience.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/6d/62/34/very-educational-experience.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/6d/62/33/very-educational-experience.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/6d/62/32/very-educational-experience.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/6d/62/31/very-educational-experience.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/6d/62/30/very-educational-experience.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/6d/62/2f/very-educational-experience.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/6d/62/2e/very-educational-experience.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/6d/62/2d/very-educational-experience.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/6d/62/2c/very-educational-experience.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g297931-d27867714-Reviews-Marine_Biological_Center_Hyatt_Regency_Phuket_Resort-Kathu_Phuket.html,"{'จันทร์': '10:00-18:30', 'อังคาร': '10:00-18:30', 'พุธ': '10:00-18:30', 'พฤหัสบดี': '10:00-18:30', 'ศุกร์': '10:00-18:30', 'เสาร์': '10:00-18:30', 'อาทิตย์': '10:00-18:30'}",W7XC+3G7 ตำบล กมลา อำเภอกะทู้ ภูเก็ต,ภูเก็ต,กะทู้,,83,8302,0,5.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TaiPan Entertainment,['คลับเต้นรำ/ดิสโก้'],,7.893337,98.29866,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/42/91/39/tai-pan-disco.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/88/da/c1/tai-pan-disco.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/60/48/86/tai-pan-disco.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/60/48/81/tai-pan-disco.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/60/48/7f/tai-pan-disco.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/9b/6e/a2/filename-b-302-jpg-thumbnail0.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/9d/70/48/taipan-entertainment.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/54/7b/0d/20190821-011226-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/54/7b/0c/20190821-011107-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/54/7b/0b/20190821-014410-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/54/7b/0a/20190821-011215-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/54/7b/09/20190821-010924-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/f2/40/a8/photo9jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/f2/40/a7/photo8jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/f2/40/a6/photo7jpg.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g297930-d2092371-Reviews-TaiPan_Entertainment-Patong_Kathu_Phuket.html,"{'จันทร์': '21:00-23:59', 'อังคาร': '21:00-23:59', 'พุธ': '21:00-23:59', 'พฤหัสบดี': '21:00-23:59', 'ศุกร์': '21:00-23:59', 'เสาร์': '21:00-23:59', 'อาทิตย์': '21:00-23:59'}",V7VX+8FM ตำบลป่าตอง อำเภอกะทู้ ภูเก็ต,ภูเก็ต,กะทู้,,83,8302,0,3.5,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action Point,"['ฟิตเนส/สโมสรสุขภาพและห้องออกกำลังกาย', 'โยคะและพีลาทิส']",,7.79745,98.32979,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/18/59/8d/entrance-sign.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/04/21/aa/20170228-185405-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/04/21/a9/received-1746122948804682.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/45/90/c7/20171114-174212-largejpg.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g297934-d9721739-Reviews-Action_Point-Rawai_Phuket.html,{},Q8WH+XWF ตำบล ราไวย์ อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hi Beach,['บาร์/คลับ'],,8.088908,98.29786,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/e4/be/d4/20181228-205345-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/e4/be/d7/20181228-210913-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/e4/be/d6/20181228-210128-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/e4/be/d5/20181228-210124-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/e4/be/d4/20181228-205345-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/d9/73/60/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/d9/73/5f/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/83/8e/0a/great-bar-with-good-staff.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/f3/ab/9a/photo4jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/f3/ab/99/photo3jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/f3/ab/98/photo2jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/f3/ab/97/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/f3/ab/96/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/de/ed/d2/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/de/ed/d1/photo0jpg.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g1215773-d12940519-Reviews-Hi_Beach-Nai_Yang_Sakhu_Thalang_District_Phuket.html,"{'จันทร์': '15:00-01:00', 'อังคาร': '15:00-01:00', 'พุธ': '15:00-01:00', 'พฤหัสบดี': '15:00-01:00', 'ศุกร์': '15:00-01:00', 'เสาร์': '15:00-01:00', 'อาทิตย์': '15:00-01:00'}",37QX+H49 ตำบลสาคู อำเภอถลาง ภูเก็ต,ภูเก็ต,ถลาง,,83,8303,0,4.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Skylight Phuket,"['คลับเต้นรำ/ดิสโก้', 'บาร์/คลับ']",,7.893275,98.29764,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/03/7e/7e/welcome-to-skylight-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/03/7e/7e/welcome-to-skylight-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/03/7d/e4/welcome-to-skylight-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/03/7d/e3/welcome-to-skylight-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/03/7d/e1/welcome-to-skylight-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/03/7d/df/welcome-to-skylight-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/de/5d/ec/skylight-main-lounge.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/de/5d/e3/skylight-main-lounge.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/de/5c/1f/claptone-at-skylight.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/03/c5/55/amazing-dancers.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/f6/7a/99/skylight-entrance.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/f6/77/2f/skylight-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/fe/d3/8f/photo0jpg.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g297930-d20086072-Reviews-Skylight_Phuket-Patong_Kathu_Phuket.html,{},V7VX+836 ตำบลป่าตอง อำเภอกะทู้ ภูเก็ต,ภูเก็ต,กะทู้,,83,8302,0,4.5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Trago,['เรือข้ามฟาก'],,7.013931,100.47542,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/d1/9a/f5/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/d1/9a/12/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/d1/3c/15/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/d1/3c/0f/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/d1/3a/73/caption.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g293920-d28669273-Reviews-The_Trago-Phuket.html,"{'จันทร์': '08:30-19:00', 'อังคาร': '08:30-19:00', 'พุธ': '08:30-19:00', 'พฤหัสบดี': '08:30-19:00', 'ศุกร์': '08:30-19:00', 'เสาร์': '08:30-19:00', 'อาทิตย์': '08:30-19:00'}",,,,,0,0,0,5.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
