name,type,description,latitude,longitude,imgPath,phone,website,openingHour,address,province,district,subDistrict,province_code,district_code,sub_district_code,score,ratingCount,Tourism,Adventure,Meditation,Art,Cultural,Landscape,Nature,Historical,Cityscape,Beach,Mountain,Architecture,Temple,WalkingStreet,Market,Village,NationalPark,Diving,Snuggle,Waterfall,Island,Shopping,Camping,Fog,Cycling,Monument,Zoo,Waterpark,Hiking,Museum,Riverside,NightLife,Family,Kid,Landmark,Forest
Good Vibes Thailand,"['สระว่ายน้ำและคลับริมหาด', 'โยคะและพีลาทิส']",,7.926314,98.27359,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/2e/57/e8/private-classes-at-our.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/2e/58/73/our-ice-bath-location.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/2e/58/5b/during-stretching-class.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/2e/58/47/our-location-at-thavorn.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/2e/58/3a/our-location-at-thavorn.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/2e/58/35/our-location-at-thavorn.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/2e/58/32/sunset-yoga-at-thavorn.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/2e/58/28/group-photo-at-thavorn.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/2e/58/20/sunset-yoga-at-thavorn.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/2e/58/12/during-beach-yoga-class.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/2e/57/ff/after-class-group-happiness.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/2e/57/fc/our-location-at-thavorn.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/2e/57/fb/group-photo-with-our.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/2e/57/fa/life-begins-on-the-day.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/2e/57/ec/good-vibes-thailand-team.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g1379324-d27110089-Reviews-Good_Vibes_Thailand-Kamala_Kathu_Phuket.html,"{'จันทร์': '09:00-18:30', 'อังคาร': '09:00-18:30', 'พุธ': '09:00-18:30', 'พฤหัสบดี': '09:00-18:30', 'ศุกร์': '09:00-18:30', 'เสาร์': '09:00-18:30', 'อาทิตย์': '09:00-18:30'}",W7GF+GCG ตำบล กมลา อำเภอกะทู้ ภูเก็ต,ภูเก็ต,กะทู้,,83,8302,0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
สเปซ กอล์ฟ ภูเก็ต บาย พีจีเอ,[],,7.855869,98.332664,[''],,https://th.tripadvisor.com/Attraction_Review-g1389361-d27176117-Reviews-Space_Golf_By_Phuket_Golf_Adademy-Chalong_Phuket_Town_Phuket.html,"{'จันทร์': '10:00-18:00', 'อังคาร': '10:00-18:00', 'พุธ': '10:00-18:00', 'พฤหัสบดี': '10:00-18:00', 'ศุกร์': '10:00-18:00', 'เสาร์': 'ปิด', 'อาทิตย์': 'ปิด'}","Soi Chaofa 73, Chaofa West Road 61/18 Moo 6, ฉลอง, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
แบล็ค ฮอร์ส บาร์,['บาร์/คลับ'],,7.8938,98.29563,[''],,https://th.tripadvisor.com/Attraction_Review-g297930-d13086773-Reviews-Black_Horse_Bar-Patong_Kathu_Phuket.html,{},V7VW+G76 ตำบลป่าตอง อำเภอกะทู้ ภูเก็ต,ภูเก็ต,กะทู้,,83,8302,0,4.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D4 Bar,['บาร์/คลับ'],,7.8862,98.30226,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/37/58/87/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/37/82/ec/auch-sein-geburtstag.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/37/82/eb/die-bar-von-aussen.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/37/82/ea/der-relaxbereich.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/37/82/ee/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/37/82/e9/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/37/58/8a/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/37/58/89/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/37/58/88/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/37/58/87/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/37/58/86/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/37/53/6c/die-billardtische-und.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/37/53/6b/die-crew.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g297930-d27128307-Reviews-D4_Bar-Patong_Kathu_Phuket.html,"{'จันทร์': '17:00-04:00', 'อังคาร': '17:00-04:00', 'พุธ': '17:00-04:00', 'พฤหัสบดี': '17:00-04:00', 'ศุกร์': '17:00-04:00', 'เสาร์': '17:00-04:00', 'อาทิตย์': '17:00-04:00'}",V8P2+FWJ ตำบลป่าตอง อำเภอกะทู้ ภูเก็ต,ภูเก็ต,กะทู้,,83,8302,0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyde Weed Shop,['บาร์ซิการ์'],,7.819508,98.309975,[''],,https://th.tripadvisor.com/Attraction_Review-g1215781-d25171367-Reviews-Hyde_Weed_Shop-Phuket_Town_Phuket.html,"{'จันทร์': '10:00-21:00', 'อังคาร': '10:00-21:00', 'พุธ': '10:00-21:00', 'พฤหัสบดี': '10:00-21:00', 'ศุกร์': '10:00-21:00', 'เสาร์': '10:00-21:00', 'อาทิตย์': '10:00-21:00'}",R895+RX5 ตำบล กะรน อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wella Café,['ร้านกาแฟ'],,7.984155,98.3599,[''],,https://th.tripadvisor.com/Attraction_Review-g293920-d23242141-Reviews-Wella_Cafe-Phuket.html,{},"10/8 Chận 2, Si Sunthon, จังหวัดภูเก็ต 83110 ไทย",ภูเก็ต,ถลาง,,83,8303,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paintball Park Adventure Phuket,['เกมและแหล่งรวมความบันเทิง'],,7.822612,98.33342,[''],,https://th.tripadvisor.com/Attraction_Review-g297934-d26665642-Reviews-Paintball_Park_Adventure_Phuket-Rawai_Phuket.html,{},"R8fm+29v, ราไวย์, จังหวัดภูเก็ต 83100 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olivia Nail Studio,[],,7.886363,98.39199,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/8d/fc/c6/a-place-that-offers-full.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/8d/fc/c6/a-place-that-offers-full.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/8d/fc/c5/a-place-that-offers-full.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/8d/fc/c3/a-place-that-offers-full.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/8d/fc/c2/a-place-that-offers-full.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/8d/fc/c1/a-place-that-offers-full.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/8d/fc/c0/a-place-that-offers-full.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/8d/fc/bf/a-place-that-offers-full.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g1215781-d26726910-Reviews-Olivia_Nail_Studio-Phuket_Town_Phuket.html,{},V9PR+GQX เทศบาลนครภูเก็ต อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chalong bay,['ชายหาด'],,7.854821,98.33971,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/c1/ac/fd/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/c1/ad/00/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/c1/ac/ff/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/c1/ac/fe/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/c1/ac/fd/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/c1/ac/fc/caption.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g1389361-d26819631-Reviews-Chalong_bay-Chalong_Phuket_Town_Phuket.html,{},V83Q+WVG ตำบล ฉลอง อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CrossFit Siam Phuket,['ฟิตเนส/สโมสรสุขภาพและห้องออกกำลังกาย'],,7.843579,98.35135,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/72/2d/1c/our-team-at-crossfit.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/74/9e/a6/the-best-recovery-after.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/74/9c/e4/crossfit-session.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/74/9c/d9/crossfit-session.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/74/9c/d5/crossfit-session.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/74/9c/d4/crossfit-siam-family.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/74/9c/d3/crossfit-siam-family.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/74/9c/d2/crossfit-session.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/74/9c/d1/crossfit-session.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/74/9c/d0/crossfit-session.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/74/9c/a3/morning-view-from-our.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/74/9c/92/single-bedroom.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/74/9c/82/the-bathroom-of-our-rooms.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/74/9c/7e/accomodation-at-night.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/74/9c/0b/crossfit-siam-community.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g1389361-d26686182-Reviews-CrossFit_Siam_Phuket-Chalong_Phuket_Town_Phuket.html,"{'จันทร์': '07:00-20:00', 'อังคาร': '07:00-20:00', 'พุธ': '07:00-20:00', 'พฤหัสบดี': '07:00-20:00', 'ศุกร์': '07:00-20:00', 'เสาร์': '07:00-20:00', 'อาทิตย์': 'ปิด'}",R9V2+CGQ ตำบล ฉลอง อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
