name,type,description,latitude,longitude,imgPath,phone,website,openingHour,address,province,district,subDistrict,province_code,district_code,sub_district_code,score,ratingCount,Tourism,Adventure,Meditation,Art,Cultural,Landscape,Nature,Historical,Cityscape,Beach,Mountain,Architecture,Temple,WalkingStreet,Market,Village,NationalPark,Diving,Snuggle,Waterfall,Island,Shopping,Camping,Fog,Cycling,Monument,Zoo,Waterpark,Hiking,Museum,Riverside,NightLife,Family,Kid,Landmark,Forest
Russell Sunset Bar,['บาร์/คลับ'],,7.8055,98.4058,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/73/05/87/we-look-forward-to-welcoming.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/d5/4a/74/probably-the-largest.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/77/b9/b6/sunset-bar-for-good-times.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/9e/b0/87/delicious-cocktails-available.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/2c/af/bb/sunset-cocktails.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/3b/db/93/welcome.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/e6/a6/00/we-hope-to-welcome-you.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/71/b4/1c/hope-to-see-you-soon.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/73/04/a6/the-finest-medical-cannabis.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/99/0d/d8/some-incredible-sunsets.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/d5/9c/e1/what-shall-we-drink-next.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/d5/9c/de/street-view.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/d5/9c/d7/a-great-evening-had-by.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/d5/9c/cc/a-round-of-b52.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/d5/9c/c1/shot-time.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g1215781-d4578966-Reviews-Russell_Sunset_Bar-Phuket_Town_Phuket.html,"{'จันทร์': '18:00-01:00', 'อังคาร': '18:00-01:00', 'พุธ': '18:00-01:00', 'พฤหัสบดี': '18:00-01:00', 'ศุกร์': '18:00-01:00', 'เสาร์': '18:30-01:00', 'อาทิตย์': 'ปิด'}",RC44+58V ตำบล วิชิต อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ภูเก็ต แอดเวนเจอร์ มินิ กอล์ฟ,['มินิกอล์ฟ'],,7.986073,98.29122,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/56/32/7e/phuket-adventure-mini.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/a9/4d/21/phuket-adventure-mini.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/a9/4d/14/phuket-adventure-mini.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/a9/4d/05/phuket-adventure-mini.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/a9/4c/f6/phuket-adventure-mini.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/a9/4c/e5/phuket-adventure-mini.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/a9/4c/c1/phuket-adventure-mini.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/a9/4c/9f/phuket-adventure-mini.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/a9/4c/96/phuket-adventure-mini.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/a9/4c/75/phuket-adventure-mini.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/a9/4c/71/phuket-adventure-mini.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/a9/4c/60/phuket-adventure-mini.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/a9/4c/51/phuket-adventure-mini.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/56/32/a2/phuket-adventure-mini.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/56/32/9d/phuket-adventure-mini.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g2400063-d2646597-Reviews-Phuket_Adventure_Mini_Golf_and_Off_Course_Restaurant_Bar-Bang_Tao_Beach_Choeng_T.html,{},X7PR+CFH ตำบลเชิงทะเล อำเภอถลาง ภูเก็ต,ภูเก็ต,ถลาง,,83,8303,0,4.5,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
สยามนิรมิต ภูเก็ต,['การแสดง'],,7.932228,98.37572,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/2b/ee/d7/siam-niramit-phuket-world.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/5f/c4/9d/siam-niramit-phuket.jpg?w=400&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/2b/ee/d7/siam-niramit-phuket-world.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/5f/c4/9e/siam-niramit-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/2b/ee/7d/who-s-ready-for-dinner.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/2b/ee/6f/excite-and-explore-tasty.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/2b/ee/02/meet-the-mystics-of-thai.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/2b/ed/f2/join-in-and-have-fun.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/2b/ed/b8/ramayana-asian-famous.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/2b/ed/b3/land-of-celebrations.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/2b/ed/9f/boat-ride-back-in-time.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/2b/ed/2a/colours-of-siam.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/2b/ed/29/join-in-the-hilltribe.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/2b/ed/28/be-inspired-by-thai-arts.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/2b/ed/1f/discover-the-authentic.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g1215781-d2578107-Reviews-Siam_Niramit_Phuket-Phuket_Town_Phuket.html,"{'จันทร์': '18:00-23:00', 'อังคาร': 'ปิด', 'พุธ': '18:00-23:00', 'พฤหัสบดี': '18:00-23:00', 'ศุกร์': '18:00-23:00', 'เสาร์': '18:00-23:00', 'อาทิตย์': '18:00-23:00'}",W9JG+V7X ตำบล เกาะแก้ว อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
สคูบา เควสท์ ไดฟ์ เซนเตอร์,['การดำน้ำลึกและการดำน้ำตื้น'],,7.949774,98.28009,[''],,https://th.tripadvisor.com/Attraction_Review-g1379324-d2174047-Reviews-Scuba_Quest_Dive_Center_Kamala-Kamala_Kathu_Phuket.html,{},W7XJ+W24 ตำบล กมลา อำเภอกะทู้ ภูเก็ต,ภูเก็ต,กะทู้,,83,8302,0,5.0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Andaman Leisure Phuket Co., Ltd.","['การดำน้ำลึกและการดำน้ำตื้น', 'การท่องเที่ยวโดยเรือเร็ว', 'การพายเรือคายัคและการพายเรือแคนู']",,8.19699,98.49116,[''],,https://th.tripadvisor.com/Attraction_Review-g1215781-d1222191-Reviews-Andaman_Leisure_Phuket_Co_Ltd-Phuket_Town_Phuket.html,"{'จันทร์': '07:00-21:00', 'อังคาร': '07:00-21:00', 'พุธ': '07:00-21:00', 'พฤหัสบดี': '07:00-21:00', 'ศุกร์': '07:00-21:00', 'เสาร์': '07:00-21:00', 'อาทิตย์': '07:00-21:00'}",,,,,0,0,0,4.5,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
เรด เมาน์เทน กอล์ฟ คลับ,['สนามกอล์ฟ'],,7.922288,98.337425,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/36/7c/b4/par-5-18th.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/09/62/41/clubhouse.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/09/60/a8/hole-no9.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/09/5f/07/hole-no17.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/09/5d/a5/hole-no2.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/09/5b/f4/hole-no11.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/09/5b/08/hole-no3.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/09/58/b7/hole-no10.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/09/56/d8/hole-no17.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/09/55/23/hole-no9.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/09/53/3e/hole-no15.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/09/51/e9/hole-no2.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/09/50/b3/hole-no4.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/09/4f/01/hole-no11.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/09/4d/35/hole-no11.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g297931-d1856987-Reviews-Red_Mountain_Golf_Club-Kathu_Phuket.html,{},W8CP+WX7 ตำบล กะทู้ อำเภอกะทู้ ภูเก็ต,ภูเก็ต,กะทู้,,83,8302,0,4.5,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kerchor Elephant Family Phuket,['สถานที่ชมธรรมชาติ/ชีวิตสัตว์ป่า'],,7.900823,98.35972,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/54/0c/12/playing-in-the-water.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/54/0d/7a/feed-the-elephant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/54/0d/51/playing-in-the-water.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/54/0d/23/trekking-with-elephants.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/54/0d/11/feed-the-elephant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/54/0c/d4/playing-in-the-water.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/54/0c/c1/mud-spa.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/54/0c/ac/make-vitamin-balls-for.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/54/0c/9b/take-a-commemorative.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/54/0c/81/take-a-commemorative.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/54/0c/73/feed-the-elephant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/54/0c/6b/feed-milk-to-the-elephant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/54/0c/6a/thai-food-buffet.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/54/0c/5d/elephant-playing-in-the.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/54/0c/58/bathe-the-elephant.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g297931-d26661966-Reviews-Kerchor_Elephant_Family_Phuket-Kathu_Phuket.html,"{'จันทร์': '08:00-17:00', 'อังคาร': '08:00-17:00', 'พุธ': '08:00-17:00', 'พฤหัสบดี': '08:00-17:00', 'ศุกร์': '08:00-17:00', 'เสาร์': '08:00-17:00', 'อาทิตย์': '08:00-17:00'}",W925+8VH ตำบล กะทู้ อำเภอกะทู้ ภูเก็ต,ภูเก็ต,กะทู้,,83,8302,0,5.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craft Beer Lounge,['บาร์/คลับ'],,7.888339,98.296555,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/89/d0/79/craft-beer-lounge.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/e3/48/50/craft-bar.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/2a/3e/e0/london-summer-crafty.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/2a/3e/2f/hola-hola-crafty-gins.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/2a/3c/6c/green-mantis-crafty-gins.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/2a/3b/c3/ginger-co-crafty-gins.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/2a/3b/28/blueberry-daisy-crafty.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/2a/39/a0/bee-sting-crafty-gins.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/2a/35/1b/dibuk-cola-crafty-gins.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/2a/1d/fb/negroni-by-the-sea-crafty.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/2a/11/ee/tea-thyme-by-crafty-gins.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/2a/07/6a/red-hot-cooler-by-crafty.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/2a/06/4e/shade-of-roses-by-crafty.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/2a/05/a0/the-classic-negroni-by.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/2a/03/78/crafty-gins-menu-available.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g297930-d6950369-Reviews-Craft_Beer_Lounge-Patong_Kathu_Phuket.html,"{'จันทร์': '10:00-00:00', 'อังคาร': '10:00-00:00', 'พุธ': '10:00-00:00', 'พฤหัสบดี': '10:00-00:00', 'ศุกร์': '10:00-00:00', 'เสาร์': '10:00-00:00', 'อาทิตย์': '10:00-00:00'}",V7QW+8JM ตำบลป่าตอง อำเภอกะทู้ ภูเก็ต,ภูเก็ต,กะทู้,,83,8302,0,5.0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ไดโน ปาร์ค มินิกอล์ฟ,['มินิกอล์ฟ'],,7.828379,98.29568,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/12/34/f2/dino-park-phuket-mini.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/aa/2d/4d/dino-park-mini-golf.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/aa/2d/4f/dino-park-mini-golf.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/12/34/e7/dino-park-phuket-mini.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/12/34/d1/dino-park-phuket-mini.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/12/34/b3/dino-park-phuket-mini.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/aa/2d/50/dino-park-mini-golf.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/aa/2d/51/dino-park-mini-golf.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/aa/2f/66/an-open-air-restaurant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/aa/2f/65/dinosaur-theme-bar.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/aa/2f/64/there-are-caves-waterfalls.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/35/5d/77/dino-park-mini-golf.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/18/7a/89/dino-kitchen.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/7e/54/1f/dinosaur-eggs.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/2a/08/47/20190414-192047-largejpg.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g1215780-d1072085-Reviews-Dino_Park_Mini_Golf-Karon_Phuket.html,"{'จันทร์': '10:00-22:00', 'อังคาร': '10:00-22:00', 'พุธ': '10:00-22:00', 'พฤหัสบดี': '10:00-22:00', 'ศุกร์': '10:00-22:00', 'เสาร์': '10:00-22:00', 'อาทิตย์': '10:00-22:00'}",R7HW+973 ตำบล กะรน อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.0,1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Talay Surf School,"['การดำน้ำลึกและการดำน้ำตื้น', 'การเล่นกระดานโต้คลื่น การเล่นวินด์เซิร์ฟ และการเล่นไคท์เซิร์ฟ', 'เล่นแพดเดิลบอร์ดแบบยืน']",,7.989077,98.28929,[''],,https://th.tripadvisor.com/Attraction_Review-g1224250-d3638827-Reviews-Talay_Surf_School-Choeng_Thale_Thalang_District_Phuket.html,"{'จันทร์': '08:00-18:00', 'อังคาร': '08:00-18:00', 'พุธ': '08:00-18:00', 'พฤหัสบดี': '08:00-18:00', 'ศุกร์': '08:00-18:00', 'เสาร์': '08:00-18:00', 'อาทิตย์': '08:00-18:00'}",X7QQ+JPM ตำบลเชิงทะเล อำเภอถลาง ภูเก็ต,ภูเก็ต,ถลาง,,83,8303,0,5.0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ไททัน ฟิตเนส,['ฟิตเนส/สโมสรสุขภาพและห้องออกกำลังกาย'],,7.851689,98.34822,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/58/c0/52/titan-fitness.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/58/c0/5d/titan-fitness.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/d1/8f/89/dumbells-for-days.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/d1/8f/6c/the-2nd-floor-of-our.jpg?w=300&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/d1/8f/35/the-ground-floor-of-our.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/d1/8f/11/our-large-rig-for-all.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/d1/8e/7d/recover-rest-and-repeat.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/d1/8e/3f/one-of-the-2-brand-new.jpg?w=300&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/d1/8d/f8/the-brand-new-assault.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/d1/8d/e5/our-300-sqm-outdoor-gym.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/58/c0/80/titan-fitness.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/58/c0/7a/titan-fitness.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/91/01/a0/titan-fitness.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/7e/2c/bc/that-s-how-we-roll-with.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/31/bd/e0/all-true-fitness-3.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g1389361-d7059267-Reviews-Titan_Fitness_Camp-Chalong_Phuket_Town_Phuket.html,"{'จันทร์': '07:00-21:00', 'อังคาร': '07:00-21:00', 'พุธ': '07:00-21:00', 'พฤหัสบดี': '07:00-21:00', 'ศุกร์': '07:00-21:00', 'เสาร์': '09:00-18:00', 'อาทิตย์': '09:00-18:00'}",V82X+M7H ตำบล ฉลอง อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
เรด ฮอต คลับ,['บาร์/คลับ'],,7.892988,98.298164,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/b2/b3/52/red-hot-club.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/c7/c1/75/20161130-214728-hdr-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/9b/b2/e7/red-hot-club.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/9b/b2/88/red-hot-club.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/4e/db/a9/red-hot-club.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/c9/d1/92/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/53/e6/1b/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/53/e6/1a/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/53/e6/19/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/53/e2/14/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/53/e2/13/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/f7/7b/e0/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/f7/7b/df/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/f7/7b/de/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/f7/7b/dd/caption.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g297930-d3695426-Reviews-Red_Hot_Club-Patong_Kathu_Phuket.html,"{'จันทร์': '18:00-23:00', 'อังคาร': '18:00-01:00', 'พุธ': '18:00-01:00', 'พฤหัสบดี': '18:00-23:00', 'ศุกร์': '18:00-23:00', 'เสาร์': '18:00-23:00', 'อาทิตย์': '18:00-23:00'}",V7VX+57V ตำบลป่าตอง อำเภอกะทู้ ภูเก็ต,ภูเก็ต,กะทู้,,83,8302,0,4.5,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
