name,type,description,latitude,longitude,imgPath,phone,website,openingHour,address,province,district,subDistrict,province_code,district_code,sub_district_code,score,ratingCount,Tourism,Adventure,Meditation,Art,Cultural,Landscape,Nature,Historical,Cityscape,Beach,Mountain,Architecture,Temple,WalkingStreet,Market,Village,NationalPark,Diving,Snuggle,Waterfall,Island,Shopping,Camping,Fog,Cycling,Monument,Zoo,Waterpark,Hiking,Museum,Riverside,NightLife,Family,Kid,Landmark,Forest
Bamboo Bar,['บาร์/คลับ'],,7.89292,98.29878,[''],,https://th.tripadvisor.com/Attraction_Review-g297930-d15699410-Reviews-Bamboo_Bar-Patong_Kathu_Phuket.html,{},"ซอย แสนสบาย, ป่าตอง, กะทู้, จังหวัดภูเก็ต 83150 ไทย",ภูเก็ต,กะทู้,,83,8302,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
คันทรีบาร์ บางลา,['บาร์/คลับ'],,7.894073,98.29703,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/48/58/a1/free-pool.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/9e/7d/9f/country-bar.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/48/58/a1/free-pool.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/aa/2b/74/country-bar-pool-bangla.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/aa/2b/73/country-bar-pool-bangla.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5c/1f/d3/christmas-is-coming.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5c/1f/d2/christmas-is-coming.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5c/1f/d0/christmas-is-coming.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/16/86/08/come-join-us.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/16/86/07/come-join-us.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/9e/7f/20/valentine-s-day-2019.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/66/43/b9/country-bar-pool.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/5e/6c/03/country-bar-pool.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/4e/14/b7/country-bar-pool.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/4e/14/b6/country-bar-pool.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g297930-d15850081-Reviews-Country_Bar_Bangla-Patong_Kathu_Phuket.html,"{'จันทร์': '19:00-02:00', 'อังคาร': '19:00-02:00', 'พุธ': '19:00-02:00', 'พฤหัสบดี': '19:00-02:00', 'ศุกร์': '19:00-02:00', 'เสาร์': '19:00-02:00', 'อาทิตย์': '19:00-02:00'}",V7VW+JRC ตำบลป่าตอง อำเภอกะทู้ ภูเก็ต,ภูเก็ต,กะทู้,,83,8302,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phuket Basketball Academy,[],,7.896798,98.35236,[''],,https://th.tripadvisor.com/Attraction_Review-g297931-d14992005-Reviews-Phuket_Basketball_Academy-Kathu_Phuket.html,{},"73/56 หมู่ 2, กะทู้, จังหวัดภูเก็ต 83120 ไทย",ภูเก็ต,กะทู้,,83,8302,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ศูนย์กีฬา มหาวิทยาลัยสงขลานครินทร์ วิทยาเขตภูเก็ต,['สปอร์ตคอมเพล็กซ์'],,7.8928,98.35379,[''],,https://th.tripadvisor.com/Attraction_Review-g297931-d14949031-Reviews-Psu_Phuket_Sports_Complex-Kathu_Phuket.html,{},"80 หมู่1, กะทู้, จังหวัดภูเก็ต 83120 ไทย",ภูเก็ต,กะทู้,,83,8302,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ForRest Cafe&Bar,['บาร์/คลับ'],,7.80583,98.4052,[''],,https://th.tripadvisor.com/Attraction_Review-g1215781-d14067699-Reviews-ForRest_Cafe_Bar-Phuket_Town_Phuket.html,{},"89/8 หมู่ 8 ต.วิชิต, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kid's Club,['เกมและแหล่งรวมความบันเทิง'],ที่ฮอลิเดย์อินน์รีสอร์ทภูเก็ตหาดไม้ขาวมี Kid's Club สำหรับเด็กๆ ทุกวัย นี่คือป็นสวรรค์บนดินสำหรับเด็ก ๆ และสวรรค์สำหรับพ่อแม่ Kids 'Club ของเราช่วยให้มั่นใจได้ว่าผู้เข้าพักทุกท่านจะเพลิดเพลินกับสนามเด็กเล่นกลางแจ้งลานลูกบอล ศิลปะหัตถกรรมโต๊ะและกิจกรรมเด็กในร่มอื่น ๆ สิ่งอำนวยความสะดวกที่ Kids 'Club มีมากมายและไม่เสียค่าใช้จ่าย,7.99662,98.34939,[''],,https://th.tripadvisor.com/Attraction_Review-g1223683-d15132634-Reviews-Kid_s_Club-Mai_Khao_Thalang_District_Phuket.html,{},"81 หมู่ 3 ฮอลิเดย์ อินน์ รีสอร์ต ภูเก็ต, ไม้ขาว, จังหวัดภูเก็ต 83110 ไทย",ภูเก็ต,ถลาง,,83,8303,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thai bar,['บาร์/คลับ'],,7.80757,98.40925,[''],,https://th.tripadvisor.com/Attraction_Review-g2315814-d15233436-Reviews-Thai_bar-Wichit_Phuket_Town_Phuket.html,{},"Soi Aonui, วิชิต, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yellow Clock Tower,['สถานที่สำคัญ/จุดที่น่าสนใจ'],,7.88317,98.39537,[''],,https://th.tripadvisor.com/Attraction_Review-g1215781-d15194247-Reviews-Yellow_Clock_Tower-Phuket_Town_Phuket.html,{},"Intersection of Phuket Rd and, Phangnga Rd, Mueang, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
วีใอพี เลานจ์บาร์,['บาร์/คลับ'],,7.894197,98.30495,[''],,https://th.tripadvisor.com/Attraction_Review-g297930-d15521404-Reviews-VIP_Bar_Lounge_Chicha-Patong_Kathu_Phuket.html,{},"140/22 ถนน นาใน, ป่าตอง, กะทู้, จังหวัดภูเก็ต 83150 ไทย",ภูเก็ต,กะทู้,,83,8302,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Divils Bar,['บาร์/คลับ'],,7.89565,98.30547,[''],,https://th.tripadvisor.com/Attraction_Review-g297930-d13089379-Reviews-Little_Divils_Bar-Patong_Kathu_Phuket.html,{},"ถนนบางลา, ป่าตอง, กะทู้, จังหวัดภูเก็ต 83150 ไทย",ภูเก็ต,กะทู้,,83,8302,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ชิลลี่ แอนด์ เชลล์,['บาร์/คลับ'],,7.834095,98.29847,[''],,https://th.tripadvisor.com/Attraction_Review-g10804710-d12882400-Reviews-Chilli_and_Shell-Karon_Beach_Karon_Phuket.html,{},R7MX+J9Q ตำบล กะรน อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Garden Phuket Luxury Mall,['ศูนย์การค้า'],เดอะ การ์เด้น : ภูเก็ต ลักชัวรี่ มอลล์ ศูนย์การค้าที่มีเอกลักษณ์เฉพาะ (Niche Luxury Mall) แห่งแรกใน จังหวัดภูเก็ต ที่เป็นแหล่งรวมผู้ประกอบการ ที่มีผลิต ภัณฑ์คุณภาพ สินค้าแฟชั่นหรูและการบริการมาอยู่ภายในอาคาร เดียวกันสำหรับกลุ่มลูกค้าทั่วไปและนักท่องเที่ยวให้ความสะดวก คุ้มค่า ในการช็อปปิ้ง เลือกซื้อสินค้าคุณภาพ หลากหลายแบรนด์ชั้นนำจากทั่วภูมิภาค,8.015935,98.33784,[''],,https://th.tripadvisor.com/Attraction_Review-g1215781-d12445187-Reviews-The_Garden_Phuket_Luxury_Mall-Phuket_Town_Phuket.html,"{'จันทร์': '09:00-18:00', 'อังคาร': '09:00-18:00', 'พุธ': '09:00-18:00', 'พฤหัสบดี': '09:00-18:00', 'ศุกร์': '09:00-18:00', 'เสาร์': '09:00-18:00', 'อาทิตย์': '09:00-18:00'}","124/1 หมู่ 1 ถ.เทพกษัตรี, เมืองภูเก็ต, จังหวัดภูเก็ต 83110 ไทย",ภูเก็ต,ถลาง,,83,8303,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAC Phuket Paintball,['เกมและแหล่งรวมความบันเทิง'],,7.87837,98.38529,[''],,https://th.tripadvisor.com/Attraction_Review-g2315815-d13156244-Reviews-PAC_Phuket_Paintball-Ratsada_Phuket_Town_Phuket.html,{},"ถนนประชาสามัคคี, รัษฎา, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
