name,type,description,latitude,longitude,imgPath,phone,website,openingHour,address,province,district,subDistrict,province_code,district_code,sub_district_code,score,ratingCount,Tourism,Adventure,Meditation,Art,Cultural,Landscape,Nature,Historical,Cityscape,Beach,Mountain,Architecture,Temple,WalkingStreet,Market,Village,NationalPark,Diving,Snuggle,Waterfall,Island,Shopping,Camping,Fog,Cycling,Monument,Zoo,Waterpark,Hiking,Museum,Riverside,NightLife,Family,Kid,Landmark,Forest
Temple Of The Reverend Father Abbot,"['สถานที่ทางศาสนาและสถานที่ศักดิ์สิทธิ์', 'สถานที่สำคัญ/จุดที่น่าสนใจ']",,7.829445,98.340416,[''],,https://th.tripadvisor.com/Attraction_Review-g1389361-d20860769-Reviews-Temple_Of_The_Reverend_Father_Abbot-Chalong_Phuket_Town_Phuket.html,{},"6 Thanon Chao Fah Tawan Tok Rd, ฉลอง, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barcode Phuket Patong,['บาร์/คลับ'],,7.886667,98.29171,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/df/c7/a7/barcode-indeed.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/e1/d9/e5/barcode-phuket-patong.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/df/c7/dd/barcode-indeed.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/df/c7/d2/barcode-indeed.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/df/c7/d0/barcode-indeed.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/df/c7/a7/barcode-indeed.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/df/c7/9a/barcode-indeed.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/df/c6/f4/barcode-indeed.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g297930-d7335764-Reviews-Barcode_Phuket_Patong-Patong_Kathu_Phuket.html,{},V7PR+MM8 ตำบลป่าตอง อำเภอกะทู้ ภูเก็ต,ภูเก็ต,กะทู้,,83,8302,0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J Prapa Muaythai Gym,['ฟิตเนส/สโมสรสุขภาพและห้องออกกำลังกาย'],,7.82475,98.29726,[''],,https://th.tripadvisor.com/Attraction_Review-g1215781-d3728116-Reviews-J_Prapa_Muaythai_Gym-Phuket_Town_Phuket.html,{},R7FW+VWR ตำบล กะรน อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
พิพิธภัณฑ์รูปเหมือนเจ้าอธิการวัดฉลอง,"['สถานที่ทางศาสนาและสถานที่ศักดิ์สิทธิ์', 'สถานที่สำคัญ/จุดที่น่าสนใจ']",,7.847023,98.337105,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/ef/4b/cc/getlstd-property-photo.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/3e/55/24/chalong-temple-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/3b/cd/44/another-view-of-phiphitthaphan.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/3b/cd/3f/gold-leaf-on-the-statue.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/3b/cd/2b/view-of-phiphitthaphan.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g1389361-d19381025-Reviews-Phiphitthaphan_Rup_Muean_Chao_athikan_Wat_Chalong-Chalong_Phuket_Town_Phuket.html,{},R8WP+RR5 ตำบล ฉลอง อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blue Sky Pool Party Patong,"['คลับเต้นรำ/ดิสโก้', 'บาร์/คลับ']",บลูสกายพูลปาร์ตี้ นั้นจะมอบประสบการณ์ที่ท่านไม่อาจลืม เมื่อปาร์ตี้เริ่ม เรามีเครื่องดื่มฟรีให้(โปรดแสดงใบปลิวที่ได้รับแจก) ซึ่งเราลดราคาเบียร์และค็อกเทลให้ท่านได้ดื่มด่ำก่อนที่จะลงไปสนุกกันในสระน้ำ ดีเจของเราจะเล่นเพลงตั้งแต่ช่วงค่ำไปจนถึงดึกดื่นเกือบสว่าง มันเป็นโอกาสที่ดีของท่านที่จะได้รู้จักกับเพื่อนใหม่หลากหลายชาติ เต้น เล่น และว่ายน้ำกัน ปาร์ตี้ของเราจะไม่หยุดจนกว่าท่านจะหมดแรง,7.891474,98.30082,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/3a/70/9f/20190823-175055-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/3a/70/a1/20190823-175124-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/3a/70/9f/20190823-175055-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/3a/70/9e/20190823-174547-largejpg.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g297930-d17352443-Reviews-Blue_Sky_Pool_Party_Patong-Patong_Kathu_Phuket.html,{},V8R2+H8P ตำบลป่าตอง อำเภอกะทู้ ภูเก็ต,ภูเก็ต,กะทู้,,83,8302,0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kamala Lawn Bowling Club,['สนามโบว์ลิง'],,7.95349,98.28766,[''],,https://th.tripadvisor.com/Attraction_Review-g1379324-d18114366-Reviews-Kamala_Lawn_Bowling_Club-Kamala_Kathu_Phuket.html,"{'จันทร์': '10:00-19:00', 'อังคาร': '10:00-19:00', 'พุธ': '10:00-19:00', 'พฤหัสบดี': '10:00-19:00', 'ศุกร์': '10:00-19:00', 'เสาร์': '10:00-19:00', 'อาทิตย์': '10:00-19:00'}","71/26 หมู่ที่ 5 หาดกมลา, กมลา, กะทู้, จังหวัดภูเก็ต 83120 ไทย",ภูเก็ต,กะทู้,,83,8302,0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIX lounge,['บาร์/คลับ'],,7.95839,98.38166,[''],,https://th.tripadvisor.com/Attraction_Review-g1215781-d14902793-Reviews-MIX_lounge-Phuket_Town_Phuket.html,{},"21/4 หมู่ 1 ตำบลรัษฎา เดอะ เวสทิน สิเหร่เบย์ รีสอร์ท แอนด์ สปา, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
กูดเดย์ไมค์ บาร์,['บาร์/คลับ'],,7.88791,98.29599,[''],,https://th.tripadvisor.com/Attraction_Review-g297930-d14773956-Reviews-G_day_Mate_bar-Patong_Kathu_Phuket.html,{},"ซอย ราษฎร์อุทิศ 200 ปี 2, ป่าตอง, กะทู้, จังหวัดภูเก็ต 83150 ไทย",ภูเก็ต,กะทู้,,83,8302,0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiger Night Club on Level 2,"['คลับเต้นรำ/ดิสโก้', 'บาร์/คลับ']",ไทเกอร์ไนทคลับ เป็นสถานบันเทิงขนาดใหญ่จัดตั้งอยู่ในตึก ขนาด 2 ชั้น มีเนื้อที่ถึง 5 พันตารางเมตร ทและมีการตกแต่ง อย่างสวยงาม ด้วยประติมากรรมรูปปั้น และธีม เสือในถ้ำ ทั้งภายใน และภายนอกอาคาร งานทุกชิ้นทำด้วยมือ จากช่างฝีมือที่มากประสบการ์ณ ไทเกอร์คลับ ตั้งอยู่ที่ ถนนบางลา ณ หาดป่าตอง และเปิดให้บริการมาตั้งแต่ ปี 2013 ให้บริการ ทั้งรับจัดปาร์ตี้ สังสรรค์ ดีเจต่างประเทศ และในประเทศ,7.893136,98.29789,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f1/24/be/tiger-night-club-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/61/cb/45/tiger-night-club-on-level.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/61/ca/d9/welcome-dj-yaw-yaw-to.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/19/14/14/french-party-and-music.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/19/0e/17/tiger-night-club.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/19/0b/d6/love-is-in-the-air.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/19/0b/5f/fri-13th-march-play-boy.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/cd/2b/ed/enjoy-an-spectacular.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/a9/2e/f6/sat-25th-jan-2020-cny.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/a9/2e/a7/join-us-on-sat-25th-jan.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/88/6b/d1/vin-dj.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/88/6b/88/get-in-touch-with-tiger.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/88/60/81/tiger-night-club-patong.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/61/c9/a7/we-are-located-on-level.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/61/c8/d6/vinjaz-party-no1-djs.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g297930-d13340151-Reviews-Tiger_Night_Club_on_Level_2-Patong_Kathu_Phuket.html,{},V7VX+752 ตำบลป่าตอง อำเภอกะทู้ ภูเก็ต,ภูเก็ต,กะทู้,,83,8302,0,3.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rossy Bar,['บาร์/คลับ'],,7.77546,98.32688,[''],,https://th.tripadvisor.com/Attraction_Review-g297934-d13004729-Reviews-Rossy_Bar-Rawai_Phuket.html,{},"81/81, ราไวย์, จังหวัดภูเก็ต 83130 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,3.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
