name,sub_name,wongnai_url,restaurantType,facility,description,imgPath,phone,website,openingHour,priceRange,latitude,longitude,address,province,district,subDistrict,province_code,district_code,sub_district_code,score,ratingCount
ไข่ข้นบ้านขนุน,ซอยผ่องใส,https://www.wongnai.com/restaurants/1271463Sp-%E0%B9%84%E0%B8%82%E0%B9%88%E0%B8%82%E0%B9%89%E0%B8%99%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%82%E0%B8%99%E0%B8%B8%E0%B8%99-%E0%B8%8B%E0%B8%AD%E0%B8%A2%E0%B8%9C%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B9%83%E0%B8%AA?_st=cD0wO2I9MTI3MTQ2MzthZD1mYWxzZTt0PTE3Mjc0MzgzMDY4Mzk7cmk9MVg3YjZieXE2NUsydnd4a1h2dE9RU2hwUDg3a05EO2k9MVg3MFp2a1FlU0RiTGhyVEJPV3dRcjQzVXFPNkIwO3dyZWY9c3I7,"['อาหารจานเดียว', 'อาหารกล่อง/ข้าวกล่อง เดลิเวอรี', 'อาหารตามสั่ง']",[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
ข้าวแกงเมืองมุก,,https://www.wongnai.com/restaurants/2220129vW-%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%81%E0%B8%81%E0%B8%87%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%A1%E0%B8%B8%E0%B8%81?_st=cD0xO2I9MjIyMDEyOTthZD1mYWxzZTt0PTE3Mjc0MzgzMDY4NDg7cmk9MVg3YjZieXFDODJ4MmRrRXFYU25OVnNvaERXTG5JO2k9MVg3MFp2a1FlU0RiTGhyVEJPV3dRcjQzVXFPNkIwO3dyZWY9c3I7,['ก๋วยเตี๋ยว'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
เจ๊ลิน ข้าวต้มบาทเดียว สาขา2 (เมืองใหม่),,https://www.wongnai.com/restaurants/1338418Fd-%E0%B9%80%E0%B8%88%E0%B9%8A%E0%B8%A5%E0%B8%B4%E0%B8%99-%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%95%E0%B9%89%E0%B8%A1%E0%B8%9A%E0%B8%B2%E0%B8%97%E0%B9%80%E0%B8%94%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B22-%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88?_st=cD0yO2I9MTMzODQxODthZD1mYWxzZTt0PTE3Mjc0MzgzMDY4NDg7cmk9MVg3YjZieXE5V3ZzZXNSQjRma3RFVXdCRkZYb0tSO2k9MVg3MFp2a1FlU0RiTGhyVEJPV3dRcjQzVXFPNkIwO3dyZWY9c3I7,"['ร้านข้าวต้ม', 'อาหารตามสั่ง']",[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
ร้านน้องพลอยตำแซ่บ,,https://www.wongnai.com/restaurants/2950967pW-%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%9E%E0%B8%A5%E0%B8%AD%E0%B8%A2%E0%B8%95%E0%B8%B3%E0%B9%81%E0%B8%8B%E0%B9%88%E0%B8%9A?_st=cD0zO2I9Mjk1MDk2NzthZD1mYWxzZTt0PTE3Mjc0MzgzMDY4NDg7cmk9MVg3YjZieXE4MmVacEhXS0dVM0xWdnBibFlnY051O2k9MVg3MFp2a1FlU0RiTGhyVEJPV3dRcjQzVXFPNkIwO3dyZWY9c3I7,['อาหารอีสาน/ร้านส้มตำ'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
ALL DAY CAFE,Mukdahan,https://www.wongnai.com/restaurants/2210855re-all-day-cafe-mukdahan?_st=cD00O2I9MjIxMDg1NTthZD1mYWxzZTt0PTE3Mjc0MzgzMDY4NDk7cmk9MVg3YjZieXE2MTQyd2F1TXpndVlCVk5uMUJIVm1OO2k9MVg3MFp2a1FlU0RiTGhyVEJPV3dRcjQzVXFPNkIwO3dyZWY9c3I7,"['อาหารคลีน/สลัด', 'อาหารเช้า']",[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
BLUE 77 CAFE (บูล เจ็ดเจ็ด คาเฟ่),ถนนพิทักษ์พนมเขต,https://www.wongnai.com/restaurants/435863rn-blue-77-cafe-%E0%B8%9A%E0%B8%B9%E0%B8%A5-%E0%B9%80%E0%B8%88%E0%B9%87%E0%B8%94%E0%B9%80%E0%B8%88%E0%B9%87%E0%B8%94-%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88-%E0%B8%96%E0%B8%99%E0%B8%99%E0%B8%9E%E0%B8%B4%E0%B8%97%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B9%8C%E0%B8%9E%E0%B8%99%E0%B8%A1%E0%B9%80%E0%B8%82%E0%B8%95?_st=cD01O2I9NDM1ODYzO2FkPWZhbHNlO3Q9MTcyNzQzODMwNjg0OTtyaT0xWDdiNmJ5cTU5eGVUT2xCbGNHVnhJcWVUcjdWajQ7aT0xWDcwWnZrUWVTRGJMaHJUQk9Xd1FyNDNVcU82QjA7d3JlZj1zcjs%3D,"['ร้านกาแฟ/ชา', 'ชานมไข่มุก', 'คาเฟ่']",[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
โอชิเนมุกดาหาร,มุกดาหาร,https://www.wongnai.com/restaurants/2952743BO-%E0%B9%82%E0%B8%AD%E0%B8%8A%E0%B8%B4%E0%B9%80%E0%B8%99%E0%B8%A1%E0%B8%B8%E0%B8%81%E0%B8%94%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3-%E0%B8%A1%E0%B8%B8%E0%B8%81%E0%B8%94%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3?_st=cD02O2I9Mjk1Mjc0MzthZD1mYWxzZTt0PTE3Mjc0MzgzMDY4NTA7cmk9MVg3YjZieXE3NFlpUldOUFlLZGwzTW9lbEFYQ25pO2k9MVg3MFp2a1FlU0RiTGhyVEJPV3dRcjQzVXFPNkIwO3dyZWY9c3I7,"['อาหารญี่ปุ่น', 'อาหารและสินค้าเพื่อสุขภาพ']",[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
Naya,Naya,https://www.wongnai.com/restaurants/2923121fu-naya-naya?_st=cD03O2I9MjkyMzEyMTthZD1mYWxzZTt0PTE3Mjc0MzgzMDY4NTA7cmk9MVg3YjZieXE3VGc2bkR1Q3lYQVNGRHBIWE4yeGg3O2k9MVg3MFp2a1FlU0RiTGhyVEJPV3dRcjQzVXFPNkIwO3dyZWY9c3I7,['คาเฟ่'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
ครัวร้อน,,https://www.wongnai.com/restaurants/852633Ds-%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%99?_st=cD04O2I9ODUyNjMzO2FkPWZhbHNlO3Q9MTcyNzQzODMwNjg1MTtyaT0xWDdiNmJ5cTY1bmFFMVgzZDBnMnNQVmFrdjBaZXc7aT0xWDcwWnZrUWVTRGJMaHJUQk9Xd1FyNDNVcU82QjA7d3JlZj1zcjs%3D,"['อาหารนานาชาติ', 'อาหารฝรั่งเศส', 'อาหารอิตาเลียน']",[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
โอชิเน Oshinei มุกดาหาร ,มุกดาหาร,https://www.wongnai.com/restaurants/311069qK-%E0%B9%82%E0%B8%AD%E0%B8%8A%E0%B8%B4%E0%B9%80%E0%B8%99-oshinei-%E0%B8%A1%E0%B8%B8%E0%B8%81%E0%B8%94%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3-%E0%B8%A1%E0%B8%B8%E0%B8%81%E0%B8%94%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3?_st=cD05O2I9MzExMDY5O2FkPWZhbHNlO3Q9MTcyNzQzODMwNjg1MjtyaT0xWDdiNmJ5cThjeGpTbnZCeXIyeEJBYTd0U2Fodmo7aT0xWDcwWnZrUWVTRGJMaHJUQk9Xd1FyNDNVcU82QjA7d3JlZj1zcjs%3D,['อาหารญี่ปุ่น'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
