name,description,priceRange,latitude,longitude,imgPath,phone,website,facility,type,address,province,district,subDistrict,province_code,district_code,sub_district_code,score,ratingCount
Steak Tonight Cafe & Restaurant,,,7.986781,98.301155,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/44/4d/08/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/44/4d/07/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/1c/de/40/great-variety-of-food.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/1c/de/3f/great-variety-of-food.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/1c/de/3e/great-variety-of-food.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/1c/de/3d/great-variety-of-food.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/1c/de/3c/great-variety-of-food.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/1c/de/3b/great-variety-of-food.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/1c/de/3a/great-variety-of-food.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/1c/de/39/great-variety-of-food.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/1c/de/38/great-variety-of-food.jpg?w=500&h=-1&s=1']",+66 62 883 1933,https://th.tripadvisor.com/Restaurant_Review-g1215781-d27104908-Reviews-Steak_Tonight_Cafe_Restaurant-Phuket_Town_Phuket.html,"['การจอง', 'ซื้อกลับบ้าน', 'ที่นั่ง', 'ที่นั่งกลางแจ้ง', 'บริการส่ง', 'มีเก้าอี้สูงสำหรับเด็ก', 'รับชำระเงินแบบดิจิทัล', 'รับเฉพาะเงินสด']","['พิซซ่า', 'ยุโรป', 'สเต๊กเฮาส์', 'อาหารจานด่วน', 'ไทย']","296, 4, Choeng Thale Thalang District, Phuket, Thailand, เมืองภูเก็ต, จังหวัดภูเก็ต 83110 ไทย",ภูเก็ต,ถลาง,,83,8303,0,5.0,2
Le Siam,,,7.891336,98.29934,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/fe/fa/a9/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/32/79/cc/photo2jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/32/79/ca/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/32/79/cd/photo3jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/25/a1/52/20180531-201721-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/25/a1/53/20180531-201552-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/82/fc/73/labester.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/b1/0a/8b/le-siam.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/63/a9/87/20180214-145203-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/93/28/9b/1496664447187-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/b1/0a/58/le-siam.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/eb/3c/90/dsc-0392-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/94/9f/87/le-siam.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/b1/0a/94/le-siam.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/63/a9/86/20180214-145959-largejpg.jpg?w=500&h=-1&s=1']",0766001678,https://th.tripadvisor.com/Restaurant_Review-g1215781-d3318733-Reviews-Le_Siam-Phuket_Town_Phuket.html,"['การจอง', 'ที่นั่ง', 'บริการเครื่องดื่มแอลกอฮอล์', 'บริการเสิร์ฟถึงโต๊ะ', 'มีเก้าอี้สูงสำหรับเด็ก', 'สะดวกสำหรับผู้ใช้รถเข็น']","['เอเชีย', 'ไทย']","Rat-U-Thit 200 Roi Pi Rd Jungceylon Shopping Destination, เมืองภูเก็ต, จังหวัดภูเก็ต ไทย",ภูเก็ต,กะทู้,,83,8302,0,3.5,143
Tiger Grill,,,7.856083,98.342865,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/8f/5d/6e/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/a5/d3/4b/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/a5/d3/4d/photo2jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/a5/d3/4c/photo1jpg.jpg?w=500&h=-1&s=1']",+66 76 367 071,https://th.tripadvisor.com/Restaurant_Review-g1389361-d7190571-Reviews-Tiger_Grill-Chalong_Phuket_Town_Phuket.html,[],[],"7/35 หมู่ที่ 5 ซอยตาเอียด Tiger Muay Thai & MMA Training Camp, ฉลอง, เมืองภูเก็ต, จังหวัดภูเก็ต 83130 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,3.5,11
เพลินจิตผับแอนด์เรสเตอรองท์,,,7.88611,98.389465,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/f1/a3/5f/so-cozy.jpg?w=400&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/fc/59/98/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/55/ff/bc/caption.jpg?w=500&h=-1&s=1']",+66 81 536 1377,https://th.tripadvisor.com/Restaurant_Review-g1215781-d3711665-Reviews-Ploenchit_Pub_Restaurant-Phuket_Town_Phuket.html,[],['ผับ'],"22, 24 Dibuk Road, Talad Nuea Subdistrict, Mueang Phuket District, เมืองภูเก็ต, จังหวัดภูเก็ต ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.0,13
Thai Thai Cafe & Kitchen,,,7.84389,98.38145,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/91/e8/cc/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/91/e8/cb/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/3e/fc/bb/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/57/d6/d1/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/57/d6/d0/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/57/d6/cf/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/57/d6/ce/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/a8/d0/c4/pad-thai-shrimp-was-outstandin.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/a8/d0/c3/omelet-was-awesome.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/a8/d0/c2/very-comfy-like-home.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/a8/d0/c1/nice-outdoor-seating.jpg?w=500&h=-1&s=1']",+66 95 413 8294,https://th.tripadvisor.com/Restaurant_Review-g2315814-d23806724-Reviews-Thai_Thai_Cafe_Kitchen-Wichit_Phuket_Town_Phuket.html,[],['ไทย'],"7/26 Moo.8 Near Ao Yon Beach, วิชิต, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,5
Munchhausen - Moon-House,,,7.825006,98.40082,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/58/67/fd/cheeseburger.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/d0/93/19/fried-prawns.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/d0/93/41/prawn-fried-rice.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/e0/43/1c/pool-which-is-part-of.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/e0/43/1b/bar-which-includes-a.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/e0/43/1a/chicken-and-potato-starter.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/e0/43/19/chicken-noodle-soup.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/e0/43/18/massaman-curry.jpg?w=500&h=-1&s=1']",+66 81 891 3201,https://th.tripadvisor.com/Restaurant_Review-g1215781-d2417943-Reviews-Munchhausen_Moon_House-Phuket_Town_Phuket.html,"['การจอง', 'ซื้อกลับบ้าน', 'ที่นั่ง', 'บริการเสิร์ฟถึงโต๊ะ']","['ยุโรป', 'เอเชีย', 'ไทย']","Makham Bay - Cape Panwa, เมืองภูเก็ต, จังหวัดภูเก็ต ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,19
วีคาเฟ่ : สาขาสามกอง,,,7.900626,98.38023,[''],+66 82 418 3555,https://th.tripadvisor.com/Restaurant_Review-g2315818-d16672719-Reviews-WeCafe_Samkong_branch-Talat_Yai_Phuket_Town_Phuket.html,"['การจอง', 'ที่นั่ง', 'บริการเสิร์ฟถึงโต๊ะ', 'รับบัตรเครดิต']",['ไทย'],"113/5 ถนน ซอย หงษ์หยกอุทิศ, ตลาดใหญ่, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,3.5,18
Chop Chop Barbecue & Bar,,฿27.00 – ฿844.00,7.821786,98.34167,[''],+66 99 160 6560,https://th.tripadvisor.com/Restaurant_Review-g1215781-d15831766-Reviews-Chop_Chop_Barbecue_Bar-Phuket_Town_Phuket.html,[],"['นานาชาติ', 'บาร์บีคิว', 'สเต๊กเฮาส์']","ถนน ซันไรซ์, เมืองภูเก็ต, จังหวัดภูเก็ต 83130 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,15
You & Me,,,7.888044,98.29564,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/ee/89/17/fried-rice.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/1f/6c/51/img-20170111-144544-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/c7/39/ce/beautiful.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/f1/33/18/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/98/a3/d0/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/c7/39/78/yummiest-food-ever.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/98/a3/cf/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/3f/86/61/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/45/0f/e5/20160728-141240-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/f6/5e/87/photo3jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/df/3b/7a/photo4jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/0a/8e/5a/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/df/3b/75/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/98/a3/d1/photo2jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/20/24/26/photo2jpg.jpg?w=500&h=-1&s=1']",+66 95 983 1800,https://th.tripadvisor.com/Restaurant_Review-g1215781-d3141008-Reviews-You_Me-Phuket_Town_Phuket.html,"['ซื้อกลับบ้าน', 'ที่นั่ง', 'บริการเครื่องดื่มแอลกอฮอล์', 'บริการเสิร์ฟถึงโต๊ะ']","['เอเชีย', 'ไทย']","Raj-u-thid Road opposite the Sweet Lobster and #1 Relax, เมืองภูเก็ต, จังหวัดภูเก็ต ไทย",ภูเก็ต,กะทู้,,83,8302,0,4.0,106
"The Old Phuket Coffee ""Coffee Station""",,,7.884812,98.38754,[''],+66 99 475 6846,https://th.tripadvisor.com/Restaurant_Review-g2315817-d13147739-Reviews-The_Old_Phuket_Coffee_Coffee_Station-Talat_Nuea_Phuket_Town_Phuket.html,"['ที่นั่ง', 'บริการเครื่องดื่มแอลกอฮอล์', 'บริการเสิร์ฟถึงโต๊ะ']","['ร้านกาแฟ', 'ไทย']","72/1 ถนนถลาง, ตลาดเหนือ, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.0,61
BBQ NICE STEAK Phuket,,,7.81759,98.33987,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/99/60/bc/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/99/60/bb/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/99/60/ba/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/99/60/b9/caption.jpg?w=500&h=-1&s=1']",+66 85 100 7071,https://th.tripadvisor.com/Restaurant_Review-g1389361-d15277205-Reviews-BBQ_NICE_STEAK_Phuket-Chalong_Phuket_Town_Phuket.html,"['Wifi ฟรี', 'การจอง', 'การรับประทานอาหารแบบส่วนตัว', 'บาร์เต็มรูปแบบ', 'ไวน์และเบียร์']",[],"66/6, Moo 10, Patak rd.,, ฉลอง, เมืองภูเก็ต, จังหวัดภูเก็ต 83130 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,3
Kaeng Liang Restaurant,,,7.884866,98.386375,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/19/3a/47/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/19/3a/46/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/19/3a/45/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/90/55/22/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/90/55/21/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/90/55/20/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/90/55/1f/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/05/21/a4/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/05/21/a2/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/e1/18/d6/kaeng-liang-restaurant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/e1/18/d5/kaeng-liang-restaurant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/e1/18/d3/kaeng-liang-restaurant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/e1/18/d2/kaeng-liang-restaurant.jpg?w=500&h=-1&s=1']",+66 87 284 2735,https://th.tripadvisor.com/Restaurant_Review-g1215781-d25149119-Reviews-Kaeng_Liang_Restaurant-Phuket_Town_Phuket.html,[],['ไทย'],"51 Krabi Road, Talat Nuea Krabi Road, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,6
Kan Eng,,,7.82004,98.34412,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/f2/a8/51/kan-eng.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/f2/a8/41/kan-eng.jpg?w=400&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/f2/a8/16/kan-eng.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/f2/a8/22/kan-eng.jpg?w=400&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/72/e9/46/kan-eng.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/72/e9/2d/kan-eng.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/f2/a8/2e/kan-eng.jpg?w=400&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/f2/a8/61/kan-eng.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/72/e9/3f/kan-eng.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Restaurant_Review-g1215781-d1925647-Reviews-Kan_Eng-Phuket_Town_Phuket.html,[],"['อาหารทะเล', 'เอเชีย', 'ไทย']","Chalong Junction, เมืองภูเก็ต, จังหวัดภูเก็ต ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.0,27
มัสตาร์ด ภูเก็ต คาเฟ่ แอนด์ เบคกิ้ง สตูดิโอ,,,7.900456,98.36528,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/94/5f/b9/mustard-phuket-cafe-baking.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/13/f8/85/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/13/f8/87/photo3jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/13/f8/84/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/13/f8/86/photo2jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/20/10/17/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/20/10/18/photo2jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/25/3b/e4/p-20180218-145756-hdr.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/20/10/16/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/0d/99/6d/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/13/f8/89/photo5jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/25/3b/e2/p-20180218-150209-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/0d/99/6f/photo2jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/1e/19/06/1565510587296-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/0d/99/70/photo3jpg.jpg?w=500&h=-1&s=1']",+66 81 995 7778,https://th.tripadvisor.com/Restaurant_Review-g1215781-d12681002-Reviews-Mustard_Phuket_Cafe_Baking_Studio-Phuket_Town_Phuket.html,['การจอง'],['ร้านกาแฟ'],"ซอยธิดา เลี้ยวซ้ายที่สอง หลังจาก อินเด็กซ์, เมืองภูเก็ต, จังหวัดภูเก็ต 83120 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,9
Shabu In,,,7.889387,98.294846,[''],+66 82 804 6888,https://th.tripadvisor.com/Restaurant_Review-g1215781-d28133281-Reviews-Shabu_In-Phuket_Town_Phuket.html,"['American Express', 'Mastercard', 'Visa', 'Wifi ฟรี', 'ค้นพบ', 'ชายหาด', 'บุฟเฟ่ต์', 'มีที่จอดรถ', 'รับชำระเงินแบบดิจิทัล', 'รับบัตรเครดิต', 'สะดวกสำหรับผู้ใช้รถเข็น', 'แบบครอบครัว']",['จีน'],"8 Sawatdirak Road, Patong, Phuket, เมืองภูเก็ต, จังหวัดภูเก็ต 83150 ไทย",ภูเก็ต,กะทู้,,83,8302,0,5.0,1
Vegan Junkie,,,7.854821,98.33971,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/cb/93/fa/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/cb/93/f9/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/cb/93/f8/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/cb/93/f7/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/cb/93/f6/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/cb/93/f5/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/9a/6c/e0/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/9a/6c/df/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/9a/6c/de/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/9a/6c/dd/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/24/4f/48/vegan-junkie.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/24/4f/47/vegan-junkie.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/24/4f/31/vegan-junkie.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/24/4f/2f/vegan-junkie.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/e5/9e/f9/caption.jpg?w=500&h=-1&s=1']",+66 80 260 3931,https://th.tripadvisor.com/Restaurant_Review-g1389361-d24181086-Reviews-Vegan_Junkie-Chalong_Phuket_Town_Phuket.html,[],"['อาหารสำเร็จรูป', 'อเมริกัน']","9/13 Sunrise Rd, Chalong, Mueang Phuket, ฉลอง, เมืองภูเก็ต, จังหวัดภูเก็ต 83130 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,7
"Kebab House, Boat Avenue",,฿50.00 – ฿250.00,7.993261,98.30574,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/07/1f/58/excellent-chicken-kebab.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/79/25/1a/20171208-180805-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/79/25/1b/20171208-181128-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/09/ae/4a/lamb-shank-salad.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/79/25/1c/20171208-181340-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/09/ae/90/pork-kebab.jpg?w=500&h=-1&s=1']",+66 86 047 1474,https://th.tripadvisor.com/Restaurant_Review-g1215781-d12676647-Reviews-Kebab_House_Boat_Avenue-Phuket_Town_Phuket.html,[],"['ตะวันออกกลาง', 'อาหารจานด่วน', 'เมดิเตอร์เรเนียน']","เมืองภูเก็ต, จังหวัดภูเก็ต 83110 ไทย",ภูเก็ต,ถลาง,,83,8303,0,4.0,13
ไลท์ ออฟ อินเดีย 2,,,7.899686,98.29867,[''],+66 80 533 6941,https://th.tripadvisor.com/Restaurant_Review-g1215781-d12707122-Reviews-Light_of_India_2-Phuket_Town_Phuket.html,"['ซื้อกลับบ้าน', 'ที่นั่ง', 'บริการเสิร์ฟถึงโต๊ะ']","['อินเดีย', 'เอเชีย']","98, ถนนหาดป่าตอง | กะทู้ ใกล้กับ นานา ล็อบสเตอร์, เมืองภูเก็ต, จังหวัดภูเก็ต 83150 ไทย",ภูเก็ต,กะทู้,,83,8302,0,3.5,57
